27/05/2026 17:47:36 ; []
27/05/2026 17:47:39 ; []
27/05/2026 17:47:42 ; [69, 32, 40, 49, 50, 55, 41, 32, 101, 115, 112, 95, 99, 111]
27/05/2026 17:47:45 ; [114, 101, 95, 132, 102, 126, 109, 112, 95, 102, 108, 97, 115, 104]
27/05/2026 17:47:48 ; [58, 32, 67, 111, 114, 101, 32, 100, 117, 109, 112, 32, 100, 97]
27/05/2026 17:47:51 ; [116, 97, 32, 99, 104, 101, 99, 107, 32, 102, 97, 105, 108, 101]
27/05/2026 17:47:54 ; [100, 58, 13, 10, 67, 97, 108, 99, 117, 108, 97, 116, 101, 100]
27/05/2026 17:47:57 ; [32, 99, 104, 101, 99, 107, 115, 117, 109, 61, 39, 51, 98, 102]
27/05/2026 17:48:00 ; [101, 98, 52, 98, 54, 147, 195, 78, 1, 194, 88, 1, 219, 0]
27/05/2026 17:48:03 ; [1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 88, 1, 244, 0]
